,id,timestamp,increment,hour,date,week,week_in_year,month,month_name,quarter,year,period
99207,99208,2023-08-07 12:45:00,45,12,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99208,99209,2023-08-07 13:00:00,0,13,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99209,99210,2023-08-07 13:15:00,15,13,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99210,99211,2023-08-07 13:30:00,30,13,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99211,99212,2023-08-07 13:45:00,45,13,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99212,99213,2023-08-07 14:00:00,0,14,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99213,99214,2023-08-07 14:15:00,15,14,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99214,99215,2023-08-07 14:30:00,30,14,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99215,99216,2023-08-07 14:45:00,45,14,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99216,99217,2023-08-07 15:00:00,0,15,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99217,99218,2023-08-07 15:15:00,15,15,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99218,99219,2023-08-07 15:30:00,30,15,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99219,99220,2023-08-07 15:45:00,45,15,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99220,99221,2023-08-07 16:00:00,0,16,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99221,99222,2023-08-07 16:15:00,15,16,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99222,99223,2023-08-07 16:30:00,30,16,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99223,99224,2023-08-07 16:45:00,45,16,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99224,99225,2023-08-07 17:00:00,0,17,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99225,99226,2023-08-07 17:15:00,15,17,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99226,99227,2023-08-07 17:30:00,30,17,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99227,99228,2023-08-07 17:45:00,45,17,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99228,99229,2023-08-07 18:00:00,0,18,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99229,99230,2023-08-07 18:15:00,15,18,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99230,99231,2023-08-07 18:30:00,30,18,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99231,99232,2023-08-07 18:45:00,45,18,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99232,99233,2023-08-07 19:00:00,0,19,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99233,99234,2023-08-07 19:15:00,15,19,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99234,99235,2023-08-07 19:30:00,30,19,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99235,99236,2023-08-07 19:45:00,45,19,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99236,99237,2023-08-07 20:00:00,0,20,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99237,99238,2023-08-07 20:15:00,15,20,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99238,99239,2023-08-07 20:30:00,30,20,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99239,99240,2023-08-07 20:45:00,45,20,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99240,99241,2023-08-07 21:00:00,0,21,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99241,99242,2023-08-07 21:15:00,15,21,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99242,99243,2023-08-07 21:30:00,30,21,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99243,99244,2023-08-07 21:45:00,45,21,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99244,99245,2023-08-07 22:00:00,0,22,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99245,99246,2023-08-07 22:15:00,15,22,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99246,99247,2023-08-07 22:30:00,30,22,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99247,99248,2023-08-07 22:45:00,45,22,2023-08-07,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99248,99249,2023-08-07 23:00:00,0,23,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99249,99250,2023-08-07 23:15:00,15,23,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99250,99251,2023-08-07 23:30:00,30,23,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99251,99252,2023-08-07 23:45:00,45,23,2023-08-07,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99252,99253,2023-08-08 00:00:00,0,0,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99253,99254,2023-08-08 00:15:00,15,0,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99254,99255,2023-08-08 00:30:00,30,0,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99255,99256,2023-08-08 00:45:00,45,0,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99256,99257,2023-08-08 01:00:00,0,1,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99257,99258,2023-08-08 01:15:00,15,1,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99258,99259,2023-08-08 01:30:00,30,1,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99259,99260,2023-08-08 01:45:00,45,1,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99260,99261,2023-08-08 02:00:00,0,2,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99261,99262,2023-08-08 02:15:00,15,2,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99262,99263,2023-08-08 02:30:00,30,2,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99263,99264,2023-08-08 02:45:00,45,2,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99264,99265,2023-08-08 03:00:00,0,3,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99265,99266,2023-08-08 03:15:00,15,3,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99266,99267,2023-08-08 03:30:00,30,3,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99267,99268,2023-08-08 03:45:00,45,3,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99268,99269,2023-08-08 04:00:00,0,4,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99269,99270,2023-08-08 04:15:00,15,4,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99270,99271,2023-08-08 04:30:00,30,4,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99271,99272,2023-08-08 04:45:00,45,4,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99272,99273,2023-08-08 05:00:00,0,5,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99273,99274,2023-08-08 05:15:00,15,5,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99274,99275,2023-08-08 05:30:00,30,5,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99275,99276,2023-08-08 05:45:00,45,5,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99276,99277,2023-08-08 06:00:00,0,6,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99277,99278,2023-08-08 06:15:00,15,6,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99278,99279,2023-08-08 06:30:00,30,6,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99279,99280,2023-08-08 06:45:00,45,6,2023-08-08,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99280,99281,2023-08-08 07:00:00,0,7,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99281,99282,2023-08-08 07:15:00,15,7,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99282,99283,2023-08-08 07:30:00,30,7,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99283,99284,2023-08-08 07:45:00,45,7,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99284,99285,2023-08-08 08:00:00,0,8,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99285,99286,2023-08-08 08:15:00,15,8,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99286,99287,2023-08-08 08:30:00,30,8,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99287,99288,2023-08-08 08:45:00,45,8,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99288,99289,2023-08-08 09:00:00,0,9,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99289,99290,2023-08-08 09:15:00,15,9,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99290,99291,2023-08-08 09:30:00,30,9,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99291,99292,2023-08-08 09:45:00,45,9,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99292,99293,2023-08-08 10:00:00,0,10,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99293,99294,2023-08-08 10:15:00,15,10,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99294,99295,2023-08-08 10:30:00,30,10,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99295,99296,2023-08-08 10:45:00,45,10,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99296,99297,2023-08-08 11:00:00,0,11,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99297,99298,2023-08-08 11:15:00,15,11,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99298,99299,2023-08-08 11:30:00,30,11,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99299,99300,2023-08-08 11:45:00,45,11,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99300,99301,2023-08-08 12:00:00,0,12,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99301,99302,2023-08-08 12:15:00,15,12,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99302,99303,2023-08-08 12:30:00,30,12,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99303,99304,2023-08-08 12:45:00,45,12,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99304,99305,2023-08-08 13:00:00,0,13,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99305,99306,2023-08-08 13:15:00,15,13,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99306,99307,2023-08-08 13:30:00,30,13,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99307,99308,2023-08-08 13:45:00,45,13,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99308,99309,2023-08-08 14:00:00,0,14,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99309,99310,2023-08-08 14:15:00,15,14,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99310,99311,2023-08-08 14:30:00,30,14,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99311,99312,2023-08-08 14:45:00,45,14,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99312,99313,2023-08-08 15:00:00,0,15,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99313,99314,2023-08-08 15:15:00,15,15,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99314,99315,2023-08-08 15:30:00,30,15,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99315,99316,2023-08-08 15:45:00,45,15,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99316,99317,2023-08-08 16:00:00,0,16,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99317,99318,2023-08-08 16:15:00,15,16,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99318,99319,2023-08-08 16:30:00,30,16,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99319,99320,2023-08-08 16:45:00,45,16,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99320,99321,2023-08-08 17:00:00,0,17,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99321,99322,2023-08-08 17:15:00,15,17,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99322,99323,2023-08-08 17:30:00,30,17,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99323,99324,2023-08-08 17:45:00,45,17,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99324,99325,2023-08-08 18:00:00,0,18,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99325,99326,2023-08-08 18:15:00,15,18,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99326,99327,2023-08-08 18:30:00,30,18,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99327,99328,2023-08-08 18:45:00,45,18,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99328,99329,2023-08-08 19:00:00,0,19,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99329,99330,2023-08-08 19:15:00,15,19,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99330,99331,2023-08-08 19:30:00,30,19,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99331,99332,2023-08-08 19:45:00,45,19,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99332,99333,2023-08-08 20:00:00,0,20,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99333,99334,2023-08-08 20:15:00,15,20,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99334,99335,2023-08-08 20:30:00,30,20,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99335,99336,2023-08-08 20:45:00,45,20,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99336,99337,2023-08-08 21:00:00,0,21,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99337,99338,2023-08-08 21:15:00,15,21,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99338,99339,2023-08-08 21:30:00,30,21,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99339,99340,2023-08-08 21:45:00,45,21,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99340,99341,2023-08-08 22:00:00,0,22,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99341,99342,2023-08-08 22:15:00,15,22,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99342,99343,2023-08-08 22:30:00,30,22,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99343,99344,2023-08-08 22:45:00,45,22,2023-08-08,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99344,99345,2023-08-08 23:00:00,0,23,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99345,99346,2023-08-08 23:15:00,15,23,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99346,99347,2023-08-08 23:30:00,30,23,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99347,99348,2023-08-08 23:45:00,45,23,2023-08-08,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99348,99349,2023-08-09 00:00:00,0,0,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99349,99350,2023-08-09 00:15:00,15,0,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99350,99351,2023-08-09 00:30:00,30,0,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99351,99352,2023-08-09 00:45:00,45,0,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99352,99353,2023-08-09 01:00:00,0,1,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99353,99354,2023-08-09 01:15:00,15,1,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99354,99355,2023-08-09 01:30:00,30,1,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99355,99356,2023-08-09 01:45:00,45,1,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99356,99357,2023-08-09 02:00:00,0,2,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99357,99358,2023-08-09 02:15:00,15,2,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99358,99359,2023-08-09 02:30:00,30,2,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99359,99360,2023-08-09 02:45:00,45,2,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99360,99361,2023-08-09 03:00:00,0,3,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99361,99362,2023-08-09 03:15:00,15,3,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99362,99363,2023-08-09 03:30:00,30,3,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99363,99364,2023-08-09 03:45:00,45,3,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99364,99365,2023-08-09 04:00:00,0,4,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99365,99366,2023-08-09 04:15:00,15,4,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99366,99367,2023-08-09 04:30:00,30,4,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99367,99368,2023-08-09 04:45:00,45,4,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99368,99369,2023-08-09 05:00:00,0,5,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99369,99370,2023-08-09 05:15:00,15,5,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99370,99371,2023-08-09 05:30:00,30,5,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99371,99372,2023-08-09 05:45:00,45,5,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99372,99373,2023-08-09 06:00:00,0,6,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99373,99374,2023-08-09 06:15:00,15,6,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99374,99375,2023-08-09 06:30:00,30,6,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99375,99376,2023-08-09 06:45:00,45,6,2023-08-09,32,32,8,August,3,2023,Off-peak: 12AM to 7AM
99376,99377,2023-08-09 07:00:00,0,7,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99377,99378,2023-08-09 07:15:00,15,7,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99378,99379,2023-08-09 07:30:00,30,7,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99379,99380,2023-08-09 07:45:00,45,7,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99380,99381,2023-08-09 08:00:00,0,8,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99381,99382,2023-08-09 08:15:00,15,8,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99382,99383,2023-08-09 08:30:00,30,8,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99383,99384,2023-08-09 08:45:00,45,8,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99384,99385,2023-08-09 09:00:00,0,9,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99385,99386,2023-08-09 09:15:00,15,9,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99386,99387,2023-08-09 09:30:00,30,9,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99387,99388,2023-08-09 09:45:00,45,9,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99388,99389,2023-08-09 10:00:00,0,10,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99389,99390,2023-08-09 10:15:00,15,10,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99390,99391,2023-08-09 10:30:00,30,10,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99391,99392,2023-08-09 10:45:00,45,10,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99392,99393,2023-08-09 11:00:00,0,11,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99393,99394,2023-08-09 11:15:00,15,11,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99394,99395,2023-08-09 11:30:00,30,11,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99395,99396,2023-08-09 11:45:00,45,11,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99396,99397,2023-08-09 12:00:00,0,12,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99397,99398,2023-08-09 12:15:00,15,12,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99398,99399,2023-08-09 12:30:00,30,12,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99399,99400,2023-08-09 12:45:00,45,12,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99400,99401,2023-08-09 13:00:00,0,13,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99401,99402,2023-08-09 13:15:00,15,13,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99402,99403,2023-08-09 13:30:00,30,13,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99403,99404,2023-08-09 13:45:00,45,13,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99404,99405,2023-08-09 14:00:00,0,14,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99405,99406,2023-08-09 14:15:00,15,14,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99406,99407,2023-08-09 14:30:00,30,14,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99407,99408,2023-08-09 14:45:00,45,14,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99408,99409,2023-08-09 15:00:00,0,15,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99409,99410,2023-08-09 15:15:00,15,15,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99410,99411,2023-08-09 15:30:00,30,15,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99411,99412,2023-08-09 15:45:00,45,15,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99412,99413,2023-08-09 16:00:00,0,16,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99413,99414,2023-08-09 16:15:00,15,16,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99414,99415,2023-08-09 16:30:00,30,16,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99415,99416,2023-08-09 16:45:00,45,16,2023-08-09,32,32,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99416,99417,2023-08-09 17:00:00,0,17,2023-08-09,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99417,99418,2023-08-09 17:15:00,15,17,2023-08-09,32,32,8,August,3,2023,On-peak: 5PM to 9PM
99418,99419,2023-08-09 17:30:00,30,17,2023-08-09,32,32,8,August,3,2023,On-peak: 5PM to 9PM
